sector_desc_drc,category,impact
336390/other vehicle parts/us,impact potential/htox/ctuh,6.553839487632024e-10
336390/other vehicle parts/us,economic & social/jobs/jobs,7.914266387696775e-6
336390/other vehicle parts/us,resource use/land/m2*yr,0.43392128796456
336390/other vehicle parts/us,chemical releases/metl/kg,2.1301567659798805e-6
336390/other vehicle parts/us,resource use/mine/kg,0.10203754287465462
336390/other vehicle parts/us,resource use/nren/mj,7.639961331453813
336390/other vehicle parts/us,impact potential/ozon/kg cfc11 eq,1.5620529380290136e-7
336390/other vehicle parts/us,chemical releases/pest/kg,2.518451185816432e-6
336390/other vehicle parts/us,resource use/ren/mj,0.8904646529722791
336390/other vehicle parts/us,impact potential/smog/kg o3 eq,0.029535843399648647
336390/other vehicle parts/us,economic & social/vadd/$,1.0659166340842345
336390/other vehicle parts/us,resource use/watr/m3,0.025399447890571497
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/acid/kg so2 eq,0.0016330678231199444
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/enrg/mj,8.312976687224312
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/etox/ctue,0.05478323048069231
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/eutr/kg n eq,7.845844734788523e-4
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/gcc/kg co2 eq,0.5510804781874828
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",chemical releases/haps/kg,1.6430494611221818e-4
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/hc/ctuh,8.579566378593435e-11
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/hnc/ctuh,4.805172425116369e-10
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/hrsp/kg pm2.5 eq,2.996171623996469e-4
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/htox/ctuh,5.664879750617099e-10
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",economic & social/jobs/jobs,7.636355474999054e-6
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/land/m2*yr,0.31666369531634886
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",chemical releases/metl/kg,2.4977246955642926e-6
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/mine/kg,0.08918543173286542
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/nren/mj,7.430416596651665
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/ozon/kg cfc11 eq,3.113176180618539e-7
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",chemical releases/pest/kg,1.9612536213131523e-6
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/ren/mj,0.8825600905726481
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",impact potential/smog/kg o3 eq,0.029036576158538607
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",economic & social/vadd/$,1.052301623081589
"3363a0/motor vehicle steering, suspension components (except spring), and brake systems/us",resource use/watr/m3,0.02805626197956381
336411/aircraft/us,impact potential/acid/kg so2 eq,5.748831109710071e-4
336411/aircraft/us,resource use/enrg/mj,2.875724970797241
336411/aircraft/us,impact potential/etox/ctue,0.02137891378202676
336411/aircraft/us,impact potential/eutr/kg n eq,2.4843022373725545e-4
336411/aircraft/us,impact potential/gcc/kg co2 eq,0.19671171850276642
336411/aircraft/us,chemical releases/haps/kg,5.5336014269809686e-5
336411/aircraft/us,impact potential/hc/ctuh,3.198534320992526e-11
336411/aircraft/us,impact potential/hnc/ctuh,1.8179822430871675e-10
336411/aircraft/us,impact potential/hrsp/kg pm2.5 eq,8.647110075329807e-5
336411/aircraft/us,impact potential/htox/ctuh,2.1385530629495825e-10
336411/aircraft/us,economic & social/jobs/jobs,5.128786594710635e-6
336411/aircraft/us,resource use/land/m2*yr,0.08338959547986742
336411/aircraft/us,chemical releases/metl/kg,6.06712362526156e-7
336411/aircraft/us,resource use/mine/kg,0.030854855202464136
336411/aircraft/us,resource use/nren/mj,2.5254562822771445
336411/aircraft/us,impact potential/ozon/kg cfc11 eq,9.623010911134953e-8
336411/aircraft/us,chemical releases/pest/kg,6.833487954650912e-7
336411/aircraft/us,resource use/ren/mj,0.3502686885200964
336411/aircraft/us,impact potential/smog/kg o3 eq,0.01043241036993421
336411/aircraft/us,economic & social/vadd/$,0.9589444580395745
336411/aircraft/us,resource use/watr/m3,0.010156783192199714
336412/aircraft engines and parts/us,impact potential/acid/kg so2 eq,4.837122583950708e-4
336412/aircraft engines and parts/us,resource use/enrg/mj,2.121849896506791
336412/aircraft engines and parts/us,impact potential/etox/ctue,0.013457125722145403
336412/aircraft engines and parts/us,impact potential/eutr/kg n eq,1.7611126205067931e-4
336412/aircraft engines and parts/us,impact potential/gcc/kg co2 eq,0.15406238833621677
336412/aircraft engines and parts/us,chemical releases/haps/kg,3.846513706895468e-5
336412/aircraft engines and parts/us,impact potential/hc/ctuh,2.715093314147268e-11
336412/aircraft engines and parts/us,impact potential/hnc/ctuh,1.4832671858825484e-10
336412/aircraft engines and parts/us,impact potential/hrsp/kg pm2.5 eq,6.851993505257888e-5
336412/aircraft engines and parts/us,impact potential/htox/ctuh,1.7553665581428798e-10
336412/aircraft engines and parts/us,economic & social/jobs/jobs,4.631619167874282e-6
336412/aircraft engines and parts/us,resource use/land/m2*yr,0.0929703907490796
336412/aircraft engines and parts/us,chemical releases/metl/kg,6.95089779453207e-7
336412/aircraft engines and parts/us,resource use/mine/kg,0.02176303875434577
336412/aircraft engines and parts/us,resource use/nren/mj,1.8495253446307678
336412/aircraft engines and parts/us,impact potential/ozon/kg cfc11 eq,4.8986212895164967e-8
336412/aircraft engines and parts/us,chemical releases/pest/kg,4.3987042601917083e-7
336412/aircraft engines and parts/us,resource use/ren/mj,0.27232455187602356
336412/aircraft engines and parts/us,impact potential/smog/kg o3 eq,0.009584221591486825
336412/aircraft engines and parts/us,economic & social/vadd/$,0.8600278897461183
336412/aircraft engines and parts/us,resource use/watr/m3,0.008264488155829218
336413/other aircraft parts/us,impact potential/acid/kg so2 eq,8.458703406527945e-4
336413/other aircraft parts/us,resource use/enrg/mj,4.352360383458672
336413/other aircraft parts/us,impact potential/etox/ctue,0.028553570184884133
336413/other aircraft parts/us,impact potential/eutr/kg n eq,3.4437821596507785e-4
336413/other aircraft parts/us,impact potential/gcc/kg co2 eq,0.2910444273865744
336413/other aircraft parts/us,chemical releases/haps/kg,8.160849330916675e-5
336413/other aircraft parts/us,impact potential/hc/ctuh,4.3472524215227525e-11
336413/other aircraft parts/us,impact potential/hnc/ctuh,2.710692055325126e-10
336413/other aircraft parts/us,impact potential/hrsp/kg pm2.5 eq,1.2668110452771075e-4
336413/other aircraft parts/us,impact potential/htox/ctuh,3.146326807965058e-10
336413/other aircraft parts/us,economic & social/jobs/jobs,5.225394624037706e-6
336413/other aircraft parts/us,resource use/land/m2*yr,0.14382740573190836
336413/other aircraft parts/us,chemical releases/metl/kg,1.0223035395641305e-6
336413/other aircraft parts/us,resource use/mine/kg,0.04486724459728093
336413/other aircraft parts/us,resource use/nren/mj,3.8289704660132493
336413/other aircraft parts/us,impact potential/ozon/kg cfc11 eq,3.053618606430324e-7
336413/other aircraft parts/us,chemical releases/pest/kg,9.886184764185343e-7
336413/other aircraft parts/us,resource use/ren/mj,0.5233899174454224
336413/other aircraft parts/us,impact potential/smog/kg o3 eq,0.014561683179257597
336413/other aircraft parts/us,economic & social/vadd/$,0.9819877281452616
336413/other aircraft parts/us,resource use/watr/m3,0.015432943711312534
336414/guided missiles and space vehicles/us,impact potential/acid/kg so2 eq,5.540556948259402e-4
336414/guided missiles and space vehicles/us,resource use/enrg/mj,2.534377975874203
336414/guided missiles and space vehicles/us,impact potential/etox/ctue,0.0256586256244948
336414/guided missiles and space vehicles/us,impact potential/eutr/kg n eq,2.2200347415960892e-4
336414/guided missiles and space vehicles/us,impact potential/gcc/kg co2 eq,0.18136369904774477
336414/guided missiles and space vehicles/us,chemical releases/haps/kg,5.261537585221242e-5
336414/guided missiles and space vehicles/us,impact potential/hc/ctuh,2.618904058555664e-11
336414/guided missiles and space vehicles/us,impact potential/hnc/ctuh,1.5098662059866985e-10
336414/guided missiles and space vehicles/us,impact potential/hrsp/kg pm2.5 eq,8.29516390426576e-5
336414/guided missiles and space vehicles/us,impact potential/htox/ctuh,1.772299935424457e-10
336414/guided missiles and space vehicles/us,economic & social/jobs/jobs,6.360708259939703e-6
336414/guided missiles and space vehicles/us,resource use/land/m2*yr,0.07136112323288496
336414/guided missiles and space vehicles/us,chemical releases/metl/kg,6.312145617552459e-7
336414/guided missiles and space vehicles/us,resource use/mine/kg,0.02373572261598391
336414/guided missiles and space vehicles/us,resource use/nren/mj,2.171126674249415
336414/guided missiles and space vehicles/us,impact potential/ozon/kg cfc11 eq,5.033536374251804e-8
336414/guided missiles and space vehicles/us,chemical releases/pest/kg,9.76429929565205e-7
336414/guided missiles and space vehicles/us,resource use/ren/mj,0.3632513016247876
336414/guided missiles and space vehicles/us,impact potential/smog/kg o3 eq,0.008731154901357303
336414/guided missiles and space vehicles/us,economic & social/vadd/$,1.0067045045242602
336414/guided missiles and space vehicles/us,resource use/watr/m3,0.010076346130505197
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/acid/kg so2 eq,4.99982657759894e-4
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/enrg/mj,2.2873083291227245
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/etox/ctue,0.027664655414278753
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/eutr/kg n eq,1.9184844159614867e-4
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/gcc/kg co2 eq,0.16911969107743474
33641a/propulsion units and parts for space vehicles and guided missiles/us,chemical releases/haps/kg,5.868242527241594e-5
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/hc/ctuh,2.3615628565063647e-11
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/hnc/ctuh,1.4044389711593317e-10
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/hrsp/kg pm2.5 eq,7.568413934418661e-5
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/htox/ctuh,1.6410753778937847e-10
33641a/propulsion units and parts for space vehicles and guided missiles/us,economic & social/jobs/jobs,5.956137373582221e-6
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/land/m2*yr,0.08176375831254083
33641a/propulsion units and parts for space vehicles and guided missiles/us,chemical releases/metl/kg,4.586206849588583e-7
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/mine/kg,0.026762817515718594
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/nren/mj,1.9539781392175766
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/ozon/kg cfc11 eq,6.414852543244248e-8
33641a/propulsion units and parts for space vehicles and guided missiles/us,chemical releases/pest/kg,1.0546668537980003e-6
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/ren/mj,0.3333301899051478
33641a/propulsion units and parts for space vehicles and guided missiles/us,impact potential/smog/kg o3 eq,0.007959108083804022
33641a/propulsion units and parts for space vehicles and guided missiles/us,economic & social/vadd/$,0.9414713021122941
33641a/propulsion units and parts for space vehicles and guided missiles/us,resource use/watr/m3,0.009033707409170196
336500/railroad rolling stock/us,impact potential/acid/kg so2 eq,0.0013862528194624158
336500/railroad rolling stock/us,resource use/enrg/mj,7.11400296362977
336500/railroad rolling stock/us,impact potential/etox/ctue,0.042538895338055736
336500/railroad rolling stock/us,impact potential/eutr/kg n eq,7.568332542664771e-4
336500/railroad rolling stock/us,impact potential/gcc/kg co2 eq,0.46057677246981454
336500/railroad rolling stock/us,chemical releases/haps/kg,2.8314353864012276e-4
336500/railroad rolling stock/us,impact potential/hc/ctuh,8.296408586823586e-11
336500/railroad rolling stock/us,impact potential/hnc/ctuh,4.214036016040596e-10
336500/railroad rolling stock/us,impact potential/hrsp/kg pm2.5 eq,2.5619762671796745e-4
336500/railroad rolling stock/us,impact potential/htox/ctuh,5.045344487136558e-10
336500/railroad rolling stock/us,economic & social/jobs/jobs,6.666481055188688e-6
336500/railroad rolling stock/us,resource use/land/m2*yr,0.24719649102863506
336500/railroad rolling stock/us,chemical releases/metl/kg,3.0063532507190625e-6
336500/railroad rolling stock/us,resource use/mine/kg,0.07476522610826768
336500/railroad rolling stock/us,resource use/nren/mj,6.452457170805904
336500/railroad rolling stock/us,impact potential/ozon/kg cfc11 eq,1.3146626367206442e-7
336500/railroad rolling stock/us,chemical releases/pest/kg,1.3503128487225928e-6
336500/railroad rolling stock/us,resource use/ren/mj,0.6615457928238656
336500/railroad rolling stock/us,impact potential/smog/kg o3 eq,0.02925770898645311
336500/railroad rolling stock/us,economic & social/vadd/$,0.8837680401926845
336500/railroad rolling stock/us,resource use/watr/m3,0.021861815512758415
336611/ships and ship repair/us,impact potential/acid/kg so2 eq,9.045819704473357e-4
336611/ships and ship repair/us,resource use/enrg/mj,4.24838445251587
336611/ships and ship repair/us,impact potential/etox/ctue,0.033173686217035925
336611/ships and ship repair/us,impact potential/eutr/kg n eq,3.4604469108481995e-4
336611/ships and ship repair/us,impact potential/gcc/kg co2 eq,0.2837481248224845
336611/ships and ship repair/us,chemical releases/haps/kg,1.598889592826164e-4
336611/ships and ship repair/us,impact potential/hc/ctuh,5.735294240727512e-11
336611/ships and ship repair/us,impact potential/hnc/ctuh,2.9980501866710377e-10
336611/ships and ship repair/us,impact potential/hrsp/kg pm2.5 eq,1.6792564256332853e-4
336611/ships and ship repair/us,impact potential/htox/ctuh,3.572683256306142e-10
336611/ships and ship repair/us,economic & social/jobs/jobs,8.629730766336432e-6
336611/ships and ship repair/us,resource use/land/m2*yr,0.1998754196063432
336611/ships and ship repair/us,chemical releases/metl/kg,1.891172849195709e-6
336611/ships and ship repair/us,resource use/mine/kg,0.045745810262257346
336611/ships and ship repair/us,resource use/nren/mj,3.72705686920569
336611/ships and ship repair/us,impact potential/ozon/kg cfc11 eq,1.6862303612503677e-7
336611/ships and ship repair/us,chemical releases/pest/kg,1.1854987664606221e-6
336611/ships and ship repair/us,resource use/ren/mj,0.5213275833101808
336611/ships and ship repair/us,impact potential/smog/kg o3 eq,0.01751764067072162
336611/ships and ship repair/us,economic & social/vadd/$,0.9066371056921244
336611/ships and ship repair/us,resource use/watr/m3,0.01418202178277057
336612/boats/us,impact potential/acid/kg so2 eq,0.0011129556288467374
336612/boats/us,resource use/enrg/mj,5.369901185082396
336612/boats/us,impact potential/etox/ctue,0.07300335087397378
336612/boats/us,impact potential/eutr/kg n eq,4.4650511526250596e-4
336612/boats/us,impact potential/gcc/kg co2 eq,0.36108146590320284
336612/boats/us,chemical releases/haps/kg,5.648818461945917e-4
336612/boats/us,impact potential/hc/ctuh,2.386859814007995e-10
336612/boats/us,impact potential/hnc/ctuh,4.885703169725275e-10
336612/boats/us,impact potential/hrsp/kg pm2.5 eq,2.0778678461456118e-4
336612/boats/us,impact potential/htox/ctuh,7.274010716948885e-10
336612/boats/us,economic & social/jobs/jobs,8.185636489265787e-6
336612/boats/us,resource use/land/m2*yr,0.34733124041079516
336612/boats/us,chemical releases/metl/kg,1.4027306153839985e-6
336612/boats/us,resource use/mine/kg,0.0488741418217855
336612/boats/us,resource use/nren/mj,4.694871291918925
336612/boats/us,impact potential/ozon/kg cfc11 eq,2.351453154233721e-7
336612/boats/us,chemical releases/pest/kg,2.5190944829130137e-6
336612/boats/us,resource use/ren/mj,0.6750298931634716
336612/boats/us,impact potential/smog/kg o3 eq,0.024829111804923885
336612/boats/us,economic & social/vadd/$,0.9614545967212537
336612/boats/us,resource use/watr/m3,0.020134307226449183
"336991/motorcycle, bicycle, and parts/us",impact potential/acid/kg so2 eq,0.00117404350092332
"336991/motorcycle, bicycle, and parts/us",resource use/enrg/mj,5.730727806974
"336991/motorcycle, bicycle, and parts/us",impact potential/etox/ctue,0.03287668110773011
"336991/motorcycle, bicycle, and parts/us",impact potential/eutr/kg n eq,5.530559029551607e-4
"336991/motorcycle, bicycle, and parts/us",impact potential/gcc/kg co2 eq,0.37313176439331663
"336991/motorcycle, bicycle, and parts/us",chemical releases/haps/kg,8.283009793954865e-5
"336991/motorcycle, bicycle, and parts/us",impact potential/hc/ctuh,5.1651277712888665e-11
"336991/motorcycle, bicycle, and parts/us",impact potential/hnc/ctuh,3.0148679926675797e-10
"336991/motorcycle, bicycle, and parts/us",impact potential/hrsp/kg pm2.5 eq,2.0204573102694659e-4
"336991/motorcycle, bicycle, and parts/us",impact potential/htox/ctuh,3.5324360725597857e-10
"336991/motorcycle, bicycle, and parts/us",economic & social/jobs/jobs,6.036020991151645e-6
"336991/motorcycle, bicycle, and parts/us",resource use/land/m2*yr,0.4407985399140689
"336991/motorcycle, bicycle, and parts/us",chemical releases/metl/kg,2.066578202492799e-6
"336991/motorcycle, bicycle, and parts/us",resource use/mine/kg,0.05313323777390859
"336991/motorcycle, bicycle, and parts/us",resource use/nren/mj,4.894221756748209
"336991/motorcycle, bicycle, and parts/us",impact potential/ozon/kg cfc11 eq,8.242890850786638e-8
"336991/motorcycle, bicycle, and parts/us",chemical releases/pest/kg,1.0590603221543745e-6
"336991/motorcycle, bicycle, and parts/us",resource use/ren/mj,0.8365060502257906
"336991/motorcycle, bicycle, and parts/us",impact potential/smog/kg o3 eq,0.018497366353633853
"336991/motorcycle, bicycle, and parts/us",economic & social/vadd/$,0.8193028508422157
"336991/motorcycle, bicycle, and parts/us",resource use/watr/m3,0.018101804745135838
336992/military armored vehicles and tanks/us,impact potential/acid/kg so2 eq,0.0013922606370696225
336992/military armored vehicles and tanks/us,resource use/enrg/mj,6.711864596833526
336992/military armored vehicles and tanks/us,impact potential/etox/ctue,0.048710035453657166
336992/military armored vehicles and tanks/us,impact potential/eutr/kg n eq,7.055287438693433e-4
336992/military armored vehicles and tanks/us,impact potential/gcc/kg co2 eq,0.4752815107815848
336992/military armored vehicles and tanks/us,chemical releases/haps/kg,8.712226300103268e-5
336992/military armored vehicles and tanks/us,impact potential/hc/ctuh,6.304298061025861e-11
336992/military armored vehicles and tanks/us,impact potential/hnc/ctuh,3.627351914045506e-10
336992/military armored vehicles and tanks/us,impact potential/hrsp/kg pm2.5 eq,2.4706500454038844e-4
336992/military armored vehicles and tanks/us,impact potential/htox/ctuh,4.2590663919041394e-10
336992/military armored vehicles and tanks/us,economic & social/jobs/jobs,4.399985813277771e-6
336992/military armored vehicles and tanks/us,resource use/land/m2*yr,0.31028268631006606
336992/military armored vehicles and tanks/us,chemical releases/metl/kg,1.8141161494841138e-6
336992/military armored vehicles and tanks/us,resource use/mine/kg,0.06708234937797425
336992/military armored vehicles and tanks/us,resource use/nren/mj,6.141547111938587
336992/military armored vehicles and tanks/us,impact potential/ozon/kg cfc11 eq,1.0068885560143148e-7
336992/military armored vehicles and tanks/us,chemical releases/pest/kg,1.836475010870578e-6
336992/military armored vehicles and tanks/us,resource use/ren/mj,0.5703174848949376
336992/military armored vehicles and tanks/us,impact potential/smog/kg o3 eq,0.022342915574037208
336992/military armored vehicles and tanks/us,economic & social/vadd/$,0.9647766198715437
336992/military armored vehicles and tanks/us,resource use/watr/m3,0.01957892847329759
336999/other transportation equipment/us,impact potential/acid/kg so2 eq,0.001373558218436845
336999/other transportation equipment/us,resource use/enrg/mj,7.402221462768013
336999/other transportation equipment/us,impact potential/etox/ctue,0.07724576088387092
336999/other transportation equipment/us,impact potential/eutr/kg n eq,7.293171167407686e-4
336999/other transportation equipment/us,impact potential/gcc/kg co2 eq,0.4685084942271467
336999/other transportation equipment/us,chemical releases/haps/kg,2.4647466641963784e-4
336999/other transportation equipment/us,impact potential/hc/ctuh,7.955636628027269e-11
336999/other transportation equipment/us,impact potential/hnc/ctuh,4.68928004079299e-10
336999/other transportation equipment/us,impact potential/hrsp/kg pm2.5 eq,2.4357950525710477e-4
336999/other transportation equipment/us,impact potential/htox/ctuh,5.486432203491228e-10
336999/other transportation equipment/us,economic & social/jobs/jobs,6.8075495917688455e-6
336999/other transportation equipment/us,resource use/land/m2*yr,0.5476982759584323
336999/other transportation equipment/us,chemical releases/metl/kg,1.6366520545752896e-6
336999/other transportation equipment/us,resource use/mine/kg,0.07557799348231609
336999/other transportation equipment/us,resource use/nren/mj,6.633830056736836
336999/other transportation equipment/us,impact potential/ozon/kg cfc11 eq,2.1367288279664654e-7
336999/other transportation equipment/us,chemical releases/pest/kg,2.7577297118157183e-6
336999/other transportation equipment/us,resource use/ren/mj,0.7683914060311771
336999/other transportation equipment/us,impact potential/smog/kg o3 eq,0.0263343746869056
336999/other transportation equipment/us,economic & social/vadd/$,0.9671223952491997
336999/other transportation equipment/us,resource use/watr/m3,0.022132715717513747
337110/wood kitchen cabinets and countertops/us,impact potential/acid/kg so2 eq,0.0012998761113418322
337110/wood kitchen cabinets and countertops/us,resource use/enrg/mj,6.468092042381327
337110/wood kitchen cabinets and countertops/us,impact potential/etox/ctue,0.0955095363915655
337110/wood kitchen cabinets and countertops/us,impact potential/eutr/kg n eq,4.3894668426895027e-4
337110/wood kitchen cabinets and countertops/us,impact potential/gcc/kg co2 eq,0.40532766154584843
337110/wood kitchen cabinets and countertops/us,chemical releases/haps/kg,7.327547080189617e-4
337110/wood kitchen cabinets and countertops/us,impact potential/hc/ctuh,1.9339681429226616e-10
337110/wood kitchen cabinets and countertops/us,impact potential/hnc/ctuh,1.3612620688296687e-9
337110/wood kitchen cabinets and countertops/us,impact potential/hrsp/kg pm2.5 eq,3.169038445180433e-4
337110/wood kitchen cabinets and countertops/us,impact potential/htox/ctuh,1.5550885692944994e-9
337110/wood kitchen cabinets and countertops/us,economic & social/jobs/jobs,1.285653555199216e-5
337110/wood kitchen cabinets and countertops/us,resource use/land/m2*yr,3.3004018281282756
337110/wood kitchen cabinets and countertops/us,chemical releases/metl/kg,8.819265306814935e-7
337110/wood kitchen cabinets and countertops/us,resource use/mine/kg,0.10650113234960576
337110/wood kitchen cabinets and countertops/us,resource use/nren/mj,5.1310092664143525
337110/wood kitchen cabinets and countertops/us,impact potential/ozon/kg cfc11 eq,6.438246889994366e-6
337110/wood kitchen cabinets and countertops/us,chemical releases/pest/kg,2.714740783015753e-6
337110/wood kitchen cabinets and countertops/us,resource use/ren/mj,1.337082775966976
337110/wood kitchen cabinets and countertops/us,impact potential/smog/kg o3 eq,0.03472669165403802
337110/wood kitchen cabinets and countertops/us,economic & social/vadd/$,0.960063424580519
337110/wood kitchen cabinets and countertops/us,resource use/watr/m3,0.025029992613199322
337121/home furniture - upholstered/us,impact potential/acid/kg so2 eq,0.0016823477835287745
337121/home furniture - upholstered/us,resource use/enrg/mj,7.756461800286704
337121/home furniture - upholstered/us,impact potential/etox/ctue,0.18053740254390357
337121/home furniture - upholstered/us,impact potential/eutr/kg n eq,6.511939787192897e-4
337121/home furniture - upholstered/us,impact potential/gcc/kg co2 eq,0.5410903511219278
337121/home furniture - upholstered/us,chemical releases/haps/kg,0.0010899432878966658
337121/home furniture - upholstered/us,impact potential/hc/ctuh,1.6075473960000824e-10
337121/home furniture - upholstered/us,impact potential/hnc/ctuh,1.0747702195718062e-9
337121/home furniture - upholstered/us,impact potential/hrsp/kg pm2.5 eq,3.2848927549465775e-4
337121/home furniture - upholstered/us,impact potential/htox/ctuh,1.2358738452837975e-9
337121/home furniture - upholstered/us,economic & social/jobs/jobs,1.1608690221443842e-5
337121/home furniture - upholstered/us,resource use/land/m2*yr,1.2309482850683624
337121/home furniture - upholstered/us,chemical releases/metl/kg,9.489308954618181e-7
337121/home furniture - upholstered/us,resource use/mine/kg,0.0617665914943765
337121/home furniture - upholstered/us,resource use/nren/mj,6.58451286520593
337121/home furniture - upholstered/us,impact potential/ozon/kg cfc11 eq,7.4021882151194665e-6
337121/home furniture - upholstered/us,chemical releases/pest/kg,4.728878723444836e-6
337121/home furniture - upholstered/us,resource use/ren/mj,1.1719489350807732
337121/home furniture - upholstered/us,impact potential/smog/kg o3 eq,0.04245520563614951
337121/home furniture - upholstered/us,economic & social/vadd/$,1.0254152496382158
337121/home furniture - upholstered/us,resource use/watr/m3,0.037684970406052384
"337122/home furniture - wood, nonupholstered/us",impact potential/acid/kg so2 eq,0.0016584829453895411
"337122/home furniture - wood, nonupholstered/us",resource use/enrg/mj,7.737982860640221
"337122/home furniture - wood, nonupholstered/us",impact potential/etox/ctue,0.12408260255853022
"337122/home furniture - wood, nonupholstered/us",impact potential/eutr/kg n eq,5.563650165144401e-4
"337122/home furniture - wood, nonupholstered/us",impact potential/gcc/kg co2 eq,0.48341902836161094
"337122/home furniture - wood, nonupholstered/us",chemical releases/haps/kg,7.619450987954132e-4
"337122/home furniture - wood, nonupholstered/us",impact potential/hc/ctuh,1.987732963793958e-10
"337122/home furniture - wood, nonupholstered/us",impact potential/hnc/ctuh,1.776427492816326e-9
"337122/home furniture - wood, nonupholstered/us",impact potential/hrsp/kg pm2.5 eq,3.832465277118996e-4
"337122/home furniture - wood, nonupholstered/us",impact potential/htox/ctuh,1.975635521890832e-9
"337122/home furniture - wood, nonupholstered/us",economic & social/jobs/jobs,1.2359996234062325e-5
"337122/home furniture - wood, nonupholstered/us",resource use/land/m2*yr,3.7011286770622887
"337122/home furniture - wood, nonupholstered/us",chemical releases/metl/kg,1.1974035635511138e-6
"337122/home furniture - wood, nonupholstered/us",resource use/mine/kg,0.06389044662295999
"337122/home furniture - wood, nonupholstered/us",resource use/nren/mj,6.042659158420422
"337122/home furniture - wood, nonupholstered/us",impact potential/ozon/kg cfc11 eq,6.712203810282656e-6
"337122/home furniture - wood, nonupholstered/us",chemical releases/pest/kg,3.453038163840501e-6
"337122/home furniture - wood, nonupholstered/us",resource use/ren/mj,1.6953237022197991
"337122/home furniture - wood, nonupholstered/us",impact potential/smog/kg o3 eq,0.04293536808228193
"337122/home furniture - wood, nonupholstered/us",economic & social/vadd/$,1.0881009592178126
"337122/home furniture - wood, nonupholstered/us",resource use/watr/m3,0.031189170300820235
337127/institutional furniture/us,impact potential/acid/kg so2 eq,0.0014812292577149142
337127/institutional furniture/us,resource use/enrg/mj,7.845076704806501
337127/institutional furniture/us,impact potential/etox/ctue,0.0964171919797498
337127/institutional furniture/us,impact potential/eutr/kg n eq,6.902966097812183e-4
337127/institutional furniture/us,impact potential/gcc/kg co2 eq,0.4961882045509535
337127/institutional furniture/us,chemical releases/haps/kg,6.419384781224835e-4
337127/institutional furniture/us,impact potential/hc/ctuh,1.407519214228126e-10
337127/institutional furniture/us,impact potential/hnc/ctuh,8.769974764370223e-10
337127/institutional furniture/us,impact potential/hrsp/kg pm2.5 eq,3.038281683420284e-4
337127/institutional furniture/us,impact potential/htox/ctuh,1.0180506360139154e-9
337127/institutional furniture/us,economic & social/jobs/jobs,1.0272026065798379e-5
337127/institutional furniture/us,resource use/land/m2*yr,1.5041057199129908
337127/institutional furniture/us,chemical releases/metl/kg,1.5037794403371526e-6
337127/institutional furniture/us,resource use/mine/kg,0.4692544928782461
337127/institutional furniture/us,resource use/nren/mj,6.722143932440928
337127/institutional furniture/us,impact potential/ozon/kg cfc11 eq,6.210525764470561e-6
337127/institutional furniture/us,chemical releases/pest/kg,3.1011381458570106e-6
337127/institutional furniture/us,resource use/ren/mj,1.1229327723655724
337127/institutional furniture/us,impact potential/smog/kg o3 eq,0.03296188462944147
337127/institutional furniture/us,economic & social/vadd/$,1.0623175750008045
337127/institutional furniture/us,resource use/watr/m3,0.025745678656236178
"33712a/home furniture - cabinets and non-wood, nonupholstered/us",impact potential/acid/kg so2 eq,0.001936469761475118
